timestamp,kwh,FID,the_geom,code,temp,wind_speed,wind_direction,wind_peak_speed,humidity_relative,pressure,pressure_station_level,cloudiness,date,time,datum,Opkomst,Op ware middag,Ondergang,kwh_per_hour
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:40:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:40:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:41:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:41:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:42:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:42:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:43:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:43:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:44:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:44:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:45:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:45:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:46:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:46:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:46:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:46:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:46:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:46:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:46:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:46:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:46:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:46:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:46:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:46:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:46:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:46:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:46:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:46:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:46:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:46:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:46:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:46:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:46:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:46:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:46:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:46:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:47:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:47:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:47:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:47:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:47:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:47:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:47:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:47:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:47:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:47:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:47:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:47:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:47:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:47:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
2023-08-02 23:47:00,0.0,synop_data.6434.2023-08-03 00:00:00+00,POINT (50.980293 3.816003),6434,16.5,7.507,245.3,17.3,94.8,992.9,991.0,7.0,2023-08-02,23:47:00,2023-08-02,06:10:00,13:49:00,21:27:00,0.0
